ID Number,Year,House,Gender,Interested,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
922,Sophomore,Quincy,Female,Men,C,B,D,C,E,A,A,D,C,A,D,B,A,A,B,A,D,C,D,D,C,C,C,D,D,B,A,D,A,A,E,D
923,Junior,Adams,Female,Men,E,C,A,C,C,D,C,E,C,A,A,C,E,D,D,C,C,A,E,A,B,D,B,D,D,D,B,E,B,B,B,A
924,Sophomore,Leverett,Female,Both,C,A,A,A,B,B,A,E,A,A,B,C,C,C,E,A,B,A,D,C,D,B,E,B,D,B,A,D,D,D,A,A
925,Senior,Quincy,Female,Men,B,E,A,C,C,B,A,D,A,E,E,D,A,D,E,E,C,B,E,C,D,B,B,D,E,A,A,C,A,A,C,A
927,Freshman,Grays,Female,Men,C,D,D,E,C,C,E,A,A,D,D,E,A,B,E,E,B,B,B,E,E,A,B,D,B,D,A,D,D,C,A,B
928,Senior,Dunster,Male,Men,B,A,A,A,C,B,A,D,C,B,C,E,A,C,D,C,B,A,E,A,E,D,B,C,E,A,A,B,A,A,E,D
929,Freshman,Grays,Female,Men,B,D,D,C,D,D,E,A,C,A,E,D,B,B,A,C,D,B,C,C,D,D,B,B,C,C,A,B,D,B,B,E
930,Junior,Quincy,Male,Women,E,A,E,A,B,E,A,C,E,A,E,D,D,D,B,B,B,B,A,E,A,D,C,D,D,C,C,B,C,C,C,A
931,Junior,Kirkland,Female,Men,E,C,B,A,C,D,C,E,A,D,D,A,D,B,A,C,D,E,A,D,A,A,D,B,E,B,E,B,D,A,B,A
932,Senior,Adams,Male,Women,D,A,D,A,C,C,B,E,C,A,C,A,D,B,B,C,E,E,A,A,A,E,D,B,B,E,C,D,A,B,E,C
933,Junior,Lowell,Male,Men,E,E,C,A,B,E,E,E,E,E,B,C,C,B,C,B,A,D,E,A,D,D,B,D,B,B,E,E,B,B,A,C
934,Sophomore,Cabot,Female,Men,B,A,C,A,B,B,E,A,E,C,E,B,B,C,E,B,C,A,D,C,C,E,B,D,D,D,E,E,D,D,B,C
935,Junior,Leverett,Male,Both,E,D,B,C,D,B,C,A,B,D,E,C,C,D,A,B,C,B,E,B,D,E,A,E,C,B,C,A,A,B,C,A
936,Junior,Leverett,Female,Men,E,D,D,C,D,D,C,C,D,D,C,C,A,D,A,A,C,B,B,A,A,B,D,E,A,A,E,B,B,A,C,E
937,Senior,Lowell,Female,Men,A,A,A,C,E,B,A,D,C,D,D,C,B,D,B,B,E,D,B,B,D,B,B,B,E,B,A,D,B,D,C,C
938,Junior,Winthrop,Female,Men,E,E,E,C,C,B,A,E,E,D,A,B,C,D,D,A,A,D,B,B,D,D,E,A,B,C,E,C,B,B,C,E
939,Freshman,Stoughton,Female,Men,A,E,E,C,C,B,A,A,C,E,C,B,E,C,E,B,B,B,E,E,D,C,B,B,B,B,B,B,D,A,A,D
940,Sophomore,Dunster,Female,Men,A,C,A,A,B,C,D,A,A,C,C,C,C,B,A,B,B,E,C,C,A,D,B,D,B,E,A,C,B,C,E,B
941,Sophomore,Currier,Male,Women,C,C,A,E,B,D,A,A,B,A,C,E,D,B,E,D,B,D,E,A,D,A,D,D,D,D,B,B,B,D,A,C
942,Sophomore,Currier,Female,Men,C,A,B,A,E,B,A,A,C,D,C,A,B,A,E,A,B,E,B,E,B,A,D,D,C,B,B,A,D,A,C,B
943,Freshman,Wigglesworth,Female,Men,A,C,C,D,C,C,A,E,B,B,D,D,C,B,C,B,B,B,C,B,D,D,C,E,D,A,A,D,A,A,C,E
944,Senior,Lowell,Female,Men,C,A,B,E,B,E,A,B,E,B,D,B,E,A,B,A,C,A,E,C,D,A,D,D,B,B,A,E,B,C,A,C
945,Freshman,Wigglesworth,Male,Women,D,A,E,B,E,C,E,C,C,C,E,A,D,C,B,A,B,E,E,A,A,A,C,A,E,B,E,A,D,A,A,D
946,Junior,Currier,Male,Women,B,A,C,A,C,C,A,D,A,D,B,B,C,C,E,B,B,C,E,B,D,B,B,B,E,B,A,B,D,E,C,A
947,Freshman,Canaday,Female,Men,C,A,A,A,C,A,A,A,A,D,C,A,A,B,C,E,A,E,C,D,D,A,D,C,B,A,E,D,A,A,E,A
949,Freshman,Grays,Female,Both,A,D,B,A,B,A,A,D,B,B,C,D,B,B,E,E,B,D,E,B,D,C,D,B,D,B,E,D,B,B,B,C
950,Freshman,Thayer,Female,Men,C,C,C,A,B,B,A,E,A,D,D,D,A,D,B,B,B,A,D,B,C,C,C,D,E,B,E,D,D,B,A,D
951,Freshman,Grays,Female,Men,C,A,A,C,C,A,A,B,C,D,C,B,E,C,B,C,E,C,E,C,D,C,D,B,B,A,C,D,D,A,C,A
952,Sophomore,Lowell,Male,Women,A,D,C,C,E,A,C,D,C,C,C,E,E,D,A,B,C,E,B,D,E,D,A,D,B,E,A,A,A,A,E,A
953,Senior,Dunster,Male,Women,A,C,C,A,B,C,E,D,A,A,D,A,B,C,E,A,C,B,E,D,D,D,B,A,D,D,A,B,D,B,A,B
954,Sophomore,Adams,Male,Women,A,D,D,A,C,C,A,D,C,B,A,C,C,C,D,C,D,B,E,B,E,C,B,E,D,B,C,E,B,E,A,A
955,Freshman,Wigglesworth,Female,Men,C,D,B,C,B,D,A,E,E,D,D,C,C,E,D,A,B,C,B,A,E,E,C,E,C,B,A,C,D,E,A,A
957,Sophomore,Currier,Male,Women,B,B,B,D,B,B,D,E,A,A,D,B,C,A,A,A,B,C,B,A,D,C,D,D,C,E,A,B,B,D,A,B
958,Senior,Adams,Male,Women,C,D,B,A,E,B,B,C,A,B,D,C,D,C,B,C,E,B,E,E,D,C,D,C,C,C,B,E,D,C,B,D
959,Freshman,Weld,Male,Women,C,A,C,C,C,C,A,C,A,C,C,E,A,B,C,B,C,E,B,C,B,A,D,E,B,B,E,D,B,C,A,E
960,Senior,Cabot,Male,Women,A,A,A,A,C,E,B,E,A,C,B,D,D,A,E,E,C,A,B,B,C,D,B,A,B,E,E,C,E,E,A,A
961,Freshman,Pennypacker,Male,Women,B,D,C,C,B,D,A,C,C,D,C,C,B,C,B,C,B,D,E,D,D,E,C,E,E,B,E,B,D,C,B,B
962,Senior,Winthrop,Female,Men,C,A,B,C,C,B,A,E,A,D,D,E,C,E,C,E,C,D,B,C,D,C,D,B,B,C,C,A,B,E,A,A
963,Sophomore,Winthrop,Male,Women,E,A,B,C,E,E,A,A,C,D,C,E,C,D,A,E,E,E,E,B,D,C,D,B,D,A,C,B,B,D,A,E
964,Sophomore,Pforzheimer,Male,Women,C,A,A,C,A,B,A,A,A,A,C,C,E,B,B,A,A,C,C,A,C,D,B,C,C,A,A,C,D,B,A,A
965,Freshman,Wigglesworth,Female,Men,B,A,A,A,D,E,E,E,C,A,A,C,C,A,B,C,A,D,E,B,D,B,B,D,B,B,C,D,A,C,B,E
966,Junior,Eliot,Male,Men,C,D,A,C,E,B,A,E,C,B,B,E,D,E,B,B,D,D,E,E,D,B,E,B,D,B,A,D,E,D,A,C
967,Freshman,Wigglesworth,Female,Women,E,E,B,A,D,D,A,E,E,D,E,E,A,D,D,E,E,D,C,B,D,A,D,B,B,B,C,D,B,E,C,B
968,Junior,Pforzheimer,Male,Women,E,A,A,E,E,B,A,C,E,B,C,A,E,C,B,C,C,A,E,E,E,B,E,A,D,E,C,B,E,C,C,E
969,Junior,Mather,Male,Men,E,A,C,A,B,B,A,D,D,A,D,E,C,E,C,B,C,B,B,C,A,C,E,C,B,E,D,D,A,B,D,C
970,Freshman,Hurlbut,Male,Women,B,B,A,A,D,C,A,E,C,B,B,B,B,D,E,C,A,C,B,A,C,C,D,A,B,B,B,A,B,B,B,A
971,Freshman,Matthews,Male,Women,E,D,B,C,D,A,A,C,C,E,B,A,B,C,B,B,E,C,B,C,C,B,E,D,E,C,B,E,D,C,A,C
972,Senior,Adams,Male,Women,A,D,C,A,B,C,B,E,C,B,A,D,E,A,B,C,B,C,E,C,C,E,E,A,B,B,E,E,B,C,A,E
973,Junior,Quincy,Male,Women,C,A,D,C,C,C,D,B,A,A,E,B,D,C,D,E,E,A,E,C,B,B,B,A,B,B,A,B,C,A,A,B
974,Freshman,Wigglesworth,Male,Women,D,D,C,A,B,C,A,E,D,B,A,C,A,C,D,A,B,C,C,B,C,A,D,C,B,C,E,D,A,B,B,E
975,Senior,Winthrop,Female,Men,E,D,C,C,C,A,C,C,C,E,C,D,C,B,E,C,D,B,D,A,D,B,B,D,C,C,E,A,B,E,B,B
976,Junior,Cabot,Male,Women,C,B,D,A,B,B,C,D,C,D,D,A,E,D,D,A,B,C,A,D,D,D,D,B,B,A,C,D,C,A,B,C
977,Junior,Mather,Female,Men,C,A,A,A,D,E,C,C,C,B,C,C,D,D,B,C,B,A,E,C,D,B,E,C,B,E,E,C,A,A,A,E
978,Senior,Cabot,Female,Men,C,E,C,E,B,B,D,A,A,A,D,B,E,D,B,B,B,D,E,B,E,B,B,D,B,A,E,D,A,C,C,B
980,Sophomore,Leverett,Male,Women,B,C,C,A,D,D,D,C,C,D,B,E,A,E,B,C,E,B,E,A,E,D,B,A,D,E,E,D,D,D,A,C
981,Senior,Eliot,Female,Men,A,C,A,D,C,B,C,A,C,A,D,E,A,A,B,C,E,D,E,A,C,A,A,A,B,A,C,A,B,C,A,A
982,Junior,Pforzheimer,Male,Women,C,E,B,A,C,C,A,B,A,E,D,D,A,E,D,E,D,A,E,E,D,B,E,A,B,A,B,B,D,B,B,C
983,Senior,Eliot,Female,Men,E,D,E,C,B,B,A,A,E,D,C,C,E,A,E,B,D,D,A,D,D,E,B,C,B,E,D,B,D,B,A,D
984,Sophomore,Mather,Female,Both,C,A,C,E,C,C,A,D,E,D,C,B,C,E,D,C,C,C,E,A,D,D,D,E,A,C,E,E,A,B,E,B
985,Sophomore,Dunster,Female,Men,B,A,E,C,D,B,A,A,C,D,D,A,D,D,B,C,B,C,B,E,C,D,B,D,E,B,E,A,B,D,B,E
988,Sophomore,Eliot,Male,Women,A,A,C,B,B,E,C,D,E,D,D,A,C,D,E,A,C,C,E,E,E,B,A,A,D,E,C,A,D,A,B,B
989,Junior,Lowell,Male,Women,C,A,C,A,C,C,B,D,C,B,E,D,E,C,E,C,E,D,E,E,C,E,D,E,C,E,B,A,C,A,C,B
990,Senior,Leverett,Female,Men,C,B,B,A,C,C,A,E,B,D,C,E,A,E,A,D,B,D,E,B,D,A,D,C,B,B,A,C,B,B,C,E
991,Junior,Mather,Male,Women,C,C,C,C,C,E,C,E,E,D,C,C,D,E,D,A,A,E,B,A,D,B,D,D,A,C,E,A,A,B,B,D
992,Sophomore,Lowell,Male,Women,D,D,C,C,B,B,D,A,A,A,A,B,C,C,B,A,A,A,E,A,E,B,A,A,D,C,B,A,B,B,B,D
993,Junior,Lowell,Female,Men,C,E,B,C,B,E,C,E,E,B,D,B,E,B,D,C,C,E,E,A,D,C,E,E,E,B,E,E,B,A,A,E
994,Freshman,Wigglesworth,Female,Men,A,B,E,C,D,B,A,C,A,B,D,C,B,E,B,C,D,A,E,A,D,D,A,D,B,B,A,E,B,B,B,A
995,Sophomore,Winthrop,Male,Women,C,A,B,C,A,C,A,D,A,E,D,B,B,C,B,E,D,D,E,E,A,A,D,B,D,A,B,B,D,B,B,B
996,Freshman,Wigglesworth,Male,Women,C,A,C,A,B,D,E,D,A,C,A,B,E,C,B,A,B,D,E,D,C,D,B,A,B,D,E,B,B,D,B,A
997,Senior,Dunster,Male,Men,C,A,C,A,E,B,A,D,D,D,B,B,C,D,B,D,B,D,E,A,D,D,E,D,B,C,C,C,D,B,B,A
999,Sophomore,Dunster,Female,Men,B,E,C,A,E,B,A,A,A,A,A,E,C,E,E,A,A,C,C,D,D,A,A,B,E,C,B,B,C,E,A,B
1000,Freshman,Canaday,Male,Women,C,D,C,C,B,C,A,A,C,B,C,A,D,E,E,A,D,D,E,E,A,C,B,B,C,C,C,B,D,D,B,A
1001,Freshman,Wigglesworth,Female,Men,A,A,C,C,C,A,A,C,C,D,D,C,C,C,B,B,B,C,E,C,D,D,D,B,C,C,E,D,C,A,E,C
1002,Sophomore,Lowell,Male,Women,B,D,B,A,C,B,E,C,E,A,A,E,C,C,B,A,D,D,E,C,D,B,B,B,E,A,D,B,B,D,A,C
1003,Junior,Currier,Male,Women,E,E,C,E,A,D,B,B,E,A,E,A,E,A,E,E,A,B,E,B,D,E,E,E,A,B,B,B,B,C,B,B
1004,Sophomore,Quincy,Female,Men,C,B,A,A,B,B,A,E,A,D,C,D,E,A,E,A,B,B,B,D,D,E,D,E,E,E,E,D,D,A,C,B
1005,Junior,Leverett,Female,Men,C,C,A,B,B,B,A,B,C,B,D,B,D,E,A,B,C,B,B,D,D,B,A,D,E,E,A,D,B,A,A,A
1006,Senior,Currier,Female,Men,C,C,A,E,C,C,C,D,E,D,E,E,A,D,E,A,B,D,B,B,D,A,B,B,E,E,E,E,D,A,B,C
1007,Junior,Kirkland,Male,Both,A,C,A,A,C,B,A,B,D,D,D,B,E,C,B,A,E,C,E,A,D,C,B,B,E,B,C,A,D,C,C,B
1008,Junior,Kirkland,Female,Men,B,A,B,C,E,A,A,A,A,D,E,D,A,B,E,A,D,D,E,C,D,D,B,B,B,E,E,B,D,E,A,E
1009,Senior,Currier,Male,Women,A,D,C,C,C,E,C,C,C,B,C,A,D,A,B,C,E,A,E,B,C,E,C,C,B,B,A,E,B,A,B,E
1010,Sophomore,Winthrop,Female,Men,C,E,C,C,C,B,A,D,E,E,D,B,D,B,B,B,D,A,E,D,D,B,D,D,D,D,E,C,C,D,B,B
1011,Sophomore,Leverett,Male,Men,B,B,D,A,B,B,E,D,A,C,B,A,B,B,D,E,D,A,D,A,D,B,B,A,B,B,A,C,D,D,B,C
1012,Senior,Currier,Female,Men,B,A,B,E,E,B,A,A,D,B,C,B,D,D,B,C,B,B,B,B,D,C,D,D,B,C,A,A,C,D,A,B
1013,Grad Student,None,Male,Women,A,C,C,A,B,B,E,D,A,B,D,A,D,A,A,A,D,D,C,E,C,D,E,E,E,B,B,B,D,E,A,B
1014,Freshman,Matthews,Male,Women,C,C,D,C,D,C,E,C,B,B,B,E,E,C,B,C,E,D,B,A,A,B,C,D,C,B,E,E,D,A,C,D
1015,Junior,Kirkland,Male,Women,C,D,E,E,D,B,E,C,C,D,C,A,A,C,B,C,B,A,E,B,A,E,D,A,B,B,E,B,B,C,A,E
1016,Freshman,Holworthy,Male,Women,E,A,B,A,B,A,A,E,A,A,D,B,A,D,D,E,C,D,C,D,E,D,A,A,C,B,D,B,B,B,A,E
1017,Freshman,Straus,Male,Women,C,A,C,A,B,E,A,C,A,B,D,C,A,C,D,A,E,E,D,B,D,E,A,C,B,B,C,C,B,D,B,D
1018,Sophomore,Leverett,Female,Men,C,A,E,A,C,B,A,D,A,C,D,D,B,D,E,E,B,B,D,E,D,A,E,D,B,B,C,C,B,D,B,B
1019,Freshman,Canaday,Male,Women,E,A,B,C,E,C,D,E,A,D,D,E,C,D,A,D,D,C,A,B,D,A,B,D,B,E,C,D,A,B,B,E
1020,Freshman,Grays,Female,Men,A,E,D,C,C,E,A,D,D,C,E,D,D,A,E,D,E,B,D,B,E,E,B,B,E,E,B,D,A,A,A,A
1021,Sophomore,Quincy,Male,Women,C,D,D,A,C,B,A,E,A,D,B,B,E,E,A,A,B,C,C,A,A,B,B,B,E,B,E,C,B,A,D,D
1022,Sophomore,Adams,Female,Men,A,E,E,A,D,B,A,A,B,D,D,C,A,D,E,B,D,B,E,C,D,A,E,B,D,C,B,A,E,B,B,A
1023,Junior,Cabot,Female,Men,C,E,A,C,D,B,A,D,C,E,A,E,E,C,E,D,D,B,D,E,D,A,E,C,B,D,C,A,C,E,A,D
1024,Freshman,Greenough,Female,Men,D,E,E,E,E,C,D,D,B,D,D,C,D,B,E,A,D,C,E,B,D,A,B,C,C,B,A,B,B,A,A,A
1025,Senior,Leverett,Female,Men,B,D,D,C,C,C,D,D,A,B,C,B,A,C,D,B,C,A,E,A,D,A,D,A,D,D,E,B,B,B,C,D
1026,Sophomore,Currier,Female,Men,C,D,B,C,A,B,B,C,A,D,D,C,C,E,E,D,E,C,D,B,C,B,D,D,D,B,E,D,A,E,A,A
1027,Sophomore,Cabot,Female,Men,D,E,D,C,B,E,B,A,E,D,D,E,C,B,E,D,C,E,C,A,D,C,D,A,D,C,B,C,C,D,C,A
1028,Junior,Adams,Male,Women,D,D,C,C,B,D,B,D,A,E,B,E,C,D,E,B,C,D,E,B,D,C,D,B,B,B,A,D,B,B,A,A
1029,Freshman,Canaday,Female,Men,E,C,A,E,B,A,A,A,C,D,C,E,D,B,B,C,B,C,D,B,D,D,D,B,C,B,B,E,D,C,E,C
1030,Senior,Eliot,Female,Men,C,E,B,C,B,E,B,C,E,A,D,E,C,E,E,C,A,D,E,D,D,C,E,D,D,C,B,C,A,B,B,A
1031,Senior,Leverett,Male,Women,B,C,C,C,B,C,B,D,A,A,C,A,E,C,C,E,C,D,E,A,D,B,D,B,C,B,C,B,D,D,B,B
1032,Junior,Quincy,Male,Women,C,E,B,A,C,D,E,C,A,A,D,D,C,C,E,E,B,D,E,D,D,D,D,B,B,B,C,E,D,D,C,C
1033,Junior,Adams,Female,Men,A,B,A,C,C,B,C,A,B,E,E,B,D,E,C,A,E,A,C,C,B,C,D,B,A,D,B,D,B,B,E,C
1034,Junior,Cabot,Female,Men,B,A,D,A,B,C,E,A,A,E,A,C,C,D,B,C,B,C,E,A,C,D,E,D,B,E,D,C,B,A,B,B
1035,Junior,Pforzheimer,Male,Women,A,E,E,A,C,C,A,B,A,D,D,A,B,E,E,B,D,A,E,C,D,A,E,A,D,B,E,C,D,A,A,B
1036,Freshman,Weld,Female,Men,A,C,A,A,E,B,A,C,A,D,D,B,E,D,B,E,E,D,E,A,D,D,D,A,B,B,B,C,A,B,A,C
1037,Junior,Leverett,Female,Men,A,D,C,A,C,B,A,C,B,D,E,E,E,D,B,C,D,A,E,C,D,B,B,D,B,B,A,B,B,C,B,D
1038,Freshman,Canaday,Female,Men,C,E,A,A,D,C,C,D,C,B,E,E,B,B,E,C,E,D,E,C,E,B,E,D,D,B,C,A,D,B,B,E
1039,Junior,Currier,Male,Men,C,D,B,C,C,B,A,D,A,E,B,D,B,C,A,A,D,B,E,E,D,A,A,D,D,E,C,E,D,A,C,E
1040,Freshman,Wigglesworth,Female,Both,C,A,B,A,C,B,A,E,C,E,D,B,B,D,E,A,B,D,E,D,E,C,E,D,E,B,C,D,B,C,B,C
1042,Senior,Lowell,Female,Men,A,D,D,A,E,A,E,D,B,A,A,B,C,C,E,D,E,D,E,D,D,C,A,D,B,A,E,B,B,B,B,D
1043,Senior,Eliot,Male,Women,E,A,D,C,B,B,A,E,A,A,B,B,A,E,D,A,D,C,E,C,D,A,B,D,E,D,A,D,D,D,B,C
1044,Junior,Eliot,Female,Men,A,A,C,C,B,B,A,C,A,B,D,B,E,C,B,C,B,D,E,A,D,C,B,D,D,D,B,E,A,D,A,A
1045,Freshman,Stoughton,Female,Men,B,A,E,A,E,B,B,A,A,D,D,A,D,A,B,A,B,A,B,D,D,D,D,A,C,B,E,A,B,D,B,E
1046,Junior,Cabot,Female,Men,C,B,E,A,E,B,A,A,C,E,B,E,E,D,B,D,D,D,E,D,D,A,A,A,D,D,D,E,D,E,B,A
1047,Junior,Leverett,Female,Men,B,D,A,C,E,B,D,C,A,B,D,E,B,D,E,C,E,D,E,B,D,B,D,B,B,E,C,B,D,B,D,E
1048,Sophomore,Winthrop,Female,Men,B,E,A,C,E,B,A,A,E,D,A,E,B,D,D,E,A,A,A,B,D,A,E,D,B,D,A,D,A,A,C,A
1049,Junior,Pforzheimer,Female,Men,C,A,C,C,B,B,A,A,A,E,D,D,E,A,E,B,D,B,E,C,D,A,B,D,B,E,E,B,A,D,B,C
1050,Sophomore,Lowell,Male,Women,B,D,C,C,E,B,B,C,B,D,E,A,A,E,D,B,E,C,E,B,E,B,C,D,A,C,C,D,D,B,A,C
1051,Freshman,Thayer,Male,Women,C,A,D,A,C,A,D,A,B,C,D,B,A,D,A,C,B,E,A,C,A,A,D,C,B,D,C,D,A,B,D,E
1052,Freshman,Canaday,Female,Men,A,B,A,E,C,E,A,A,C,B,C,B,C,D,E,C,B,B,E,B,C,A,B,E,A,D,B,A,C,D,A,E
1053,Senior,Kirkland,Male,Women,D,A,E,E,B,B,A,A,C,B,C,D,D,C,A,C,B,A,E,B,D,A,D,B,D,A,E,D,C,D,B,D
1054,Sophomore,Winthrop,Male,Women,B,C,C,E,B,B,A,C,A,C,D,B,E,C,C,B,C,D,E,B,B,C,E,D,D,B,B,E,B,D,A,B
1055,Freshman,Wigglesworth,Male,Women,B,D,D,C,B,B,A,D,E,A,E,B,A,C,D,C,E,A,A,E,D,D,B,E,E,C,A,B,B,D,A,B
1056,Senior,Leverett,Female,Men,C,D,D,A,C,B,A,D,B,D,D,B,C,D,E,D,E,D,E,D,D,C,B,E,D,D,B,E,A,B,B,B
1057,Freshman,Canaday,Female,Men,C,A,C,C,E,A,A,C,B,B,D,B,C,E,B,E,C,A,E,B,D,C,B,E,C,B,B,A,E,C,E,C
1058,Junior,Currier,Female,Men,B,E,C,A,A,A,A,A,C,D,D,A,D,D,B,E,D,E,B,B,D,D,D,C,C,D,C,E,B,E,B,C
1059,Senior,Kirkland,Female,Men,A,C,A,C,B,C,A,B,D,A,C,C,D,E,E,D,E,E,B,D,B,E,A,D,B,B,D,B,C,A,E,C
1060,Senior,Leverett,Female,Men,A,A,B,D,C,B,A,D,A,A,D,D,B,C,E,D,D,B,B,D,D,C,E,D,E,B,A,C,B,D,B,E
1061,Senior,Leverett,Female,Men,B,A,B,E,A,D,D,D,D,E,B,D,E,B,E,D,D,A,D,D,D,A,B,E,A,B,A,B,B,C,C,D
1062,Sophomore,Currier,Female,Both,B,E,A,D,B,B,D,C,A,E,D,C,C,B,D,E,C,B,E,E,D,A,D,B,D,B,E,B,E,E,A,B
1063,Freshman,Grays,Male,Women,C,A,B,C,B,D,A,D,D,E,C,A,E,C,E,D,B,D,E,E,D,A,A,E,E,A,E,C,A,B,B,B
1064,Freshman,Wigglesworth,Female,Men,E,A,A,A,C,B,E,D,D,D,E,E,C,C,A,D,B,A,D,E,D,B,B,A,A,B,E,D,B,B,A,B
1065,Sophomore,Winthrop,Male,Women,C,E,C,C,B,E,D,C,A,D,B,D,A,A,C,B,C,D,E,B,C,A,B,E,D,A,E,C,D,A,A,D
1066,Sophomore,Pforzheimer,Male,Women,A,E,E,A,C,C,A,A,A,B,D,B,E,C,C,A,B,E,E,E,D,A,B,A,B,B,E,D,C,A,E,D
1067,Freshman,Wigglesworth,Male,Men,E,D,A,C,C,C,A,A,C,D,C,E,B,B,A,C,D,D,E,A,D,D,E,D,C,A,C,A,D,B,B,C
1068,Junior,Adams,Male,Women,D,D,B,E,B,C,E,C,C,D,E,E,E,E,C,A,D,A,E,D,C,B,D,C,C,E,E,A,A,A,A,D
1069,Senior,Kirkland,Male,Both,B,B,B,A,E,B,A,D,A,D,B,B,E,C,D,E,B,D,A,B,D,B,D,D,B,B,E,C,A,B,B,E
1070,Senior,Quincy,Female,Men,C,A,C,A,B,C,B,D,A,D,B,C,E,D,E,D,B,D,E,B,D,C,D,A,B,E,A,C,D,A,A,A
1071,Junior,Winthrop,Female,Men,C,A,A,C,B,C,C,A,A,B,D,C,D,D,B,D,D,D,E,A,C,E,A,D,B,C,B,A,B,C,E,E
1072,Sophomore,Lowell,Female,Men,A,D,A,C,E,B,A,D,A,A,D,E,E,C,B,A,D,D,E,A,D,B,D,D,B,A,D,B,D,B,B,D
1073,Junior,Currier,Female,Men,B,A,C,A,A,C,E,A,A,A,D,D,B,A,B,E,B,A,E,C,C,A,B,B,D,B,B,A,D,C,C,C
1074,Senior,Adams,Male,Women,C,A,A,A,E,B,C,A,C,D,C,C,E,A,B,C,E,C,E,A,D,C,B,B,B,A,B,C,A,E,A,D
1075,Junior,Quincy,Female,Men,D,B,C,E,B,A,D,A,E,D,C,C,E,B,D,C,B,D,E,B,A,B,D,A,C,E,E,A,B,D,A,D
1076,Sophomore,Lowell,Male,Women,A,E,E,A,E,C,D,D,B,C,D,E,A,B,E,C,B,A,A,B,D,A,D,A,E,D,C,C,D,A,A,E
1078,Senior,Dunster,Female,Both,E,D,B,C,C,A,A,E,A,C,B,B,E,D,E,E,B,D,B,B,E,C,B,A,E,C,A,D,A,B,B,B
1080,Junior,Quincy,Female,Men,C,D,C,C,E,C,C,C,B,C,D,E,E,C,C,A,E,C,D,A,D,D,D,C,D,B,C,C,B,D,A,A
1081,Freshman,Grays,Male,Women,B,B,E,C,D,C,A,C,B,C,D,A,B,B,B,B,A,E,C,D,B,D,B,B,C,A,C,B,C,B,E,A
1082,Junior,Dunster,Female,Men,E,A,C,A,C,B,A,A,A,D,D,C,E,E,E,C,A,C,B,D,C,A,A,D,B,E,C,E,D,A,B,C
1083,Junior,Mather,Male,Women,E,A,A,B,A,E,D,E,C,A,B,A,B,B,A,E,D,E,A,A,D,B,B,A,B,B,C,B,C,D,E,A
1085,Senior,Adams,Female,Men,C,D,B,A,C,E,E,C,E,A,B,B,A,D,E,C,B,A,B,A,C,C,E,D,E,C,C,D,B,A,B,C
1086,Sophomore,Currier,Female,Both,A,A,A,D,A,B,E,A,E,E,D,C,C,D,E,E,B,D,E,E,D,A,D,D,B,D,B,B,B,B,A,A
1087,Sophomore,Pforzheimer,Female,Men,B,D,A,A,C,B,A,B,A,E,C,E,D,E,C,B,D,A,A,C,D,A,D,B,D,D,E,C,A,A,A,B
1088,Senior,Dunster,Male,Women,A,C,C,E,E,B,A,D,A,A,A,B,E,C,C,C,D,A,E,A,D,A,B,B,E,E,A,A,D,B,B,B
1089,Sophomore,Eliot,Male,Women,C,B,B,D,D,A,E,C,A,D,B,E,B,C,C,B,E,C,D,B,E,B,D,A,E,E,E,E,A,B,A,A
1090,Sophomore,Dunster,Male,Women,B,B,A,A,B,C,D,A,B,E,D,A,B,C,B,C,B,C,D,B,E,C,B,D,D,B,B,C,C,B,B,A
1091,Sophomore,Currier,Male,Women,A,E,E,C,C,D,A,D,D,A,C,A,E,B,B,A,D,A,E,B,D,E,D,B,B,A,A,B,B,A,A,B
1092,Junior,Currier,Male,Men,B,C,A,E,D,C,C,E,E,D,A,B,B,D,A,E,E,B,E,A,D,E,B,A,A,E,A,B,C,C,B,A
1093,Freshman,Wigglesworth,Female,Men,C,A,B,C,C,C,A,D,A,C,D,C,D,C,B,D,B,C,E,B,D,B,E,B,D,B,B,A,B,C,B,D
1094,Freshman,Straus,Female,Men,C,A,A,C,B,C,A,D,A,A,D,A,C,E,B,A,E,C,E,C,E,D,C,D,C,B,C,A,C,A,E,A
1095,Sophomore,Cabot,Male,Women,E,D,A,E,C,A,C,A,A,D,B,E,C,E,E,B,D,E,A,D,C,D,D,E,B,E,D,B,C,A,D,A
1096,Junior,Winthrop,Female,Men,C,A,C,A,C,B,A,C,E,B,C,B,D,B,B,A,A,A,D,B,D,C,D,B,B,B,C,C,D,E,D,E
1097,Sophomore,Eliot,Male,Women,B,C,D,C,B,B,E,D,B,B,A,E,E,A,B,C,B,A,D,E,E,D,D,C,D,C,C,E,D,E,B,E
1098,Sophomore,Dunster,Female,Men,C,C,A,A,C,C,A,A,C,D,D,C,D,D,B,C,E,A,E,C,B,B,E,E,C,B,E,B,C,B,D,D
1099,Senior,Leverett,Female,Men,C,D,A,A,C,A,A,A,B,D,D,B,E,B,E,E,D,E,E,A,D,A,D,B,B,E,B,A,D,A,E,D
1100,Junior,Eliot,Male,Women,C,C,D,A,B,D,D,D,E,A,C,A,A,D,E,E,C,E,D,D,B,D,C,E,C,B,B,B,B,D,D,E
